price,postal_code,rooms,area,state,has_open_fire,property_type,property_subtype,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,is_luxurious
295000,2800,4,141,5,-1,1,11,3,0,1,0,2,4,0
317500,2800,3,124,3,-1,1,11,3,0,1,1,2,0,0
355000,2800,3,156,4,-1,1,11,2,0,1,0,2,4,0
349000,2800,4,135,5,-1,1,11,2,0,1,1,2,4,0
799000,2801,4,174,4,-1,1,14,4,0,0,1,2,4,0
359000,2800,3,190,5,-1,1,11,2,0,1,1,2,4,0
280000,2800,1,119,4,-1,1,11,2,0,0,0,2,4,0
1290000,2811,5,275,0,-1,1,11,4,0,1,1,1,3,1
325000,2800,3,132,0,-1,1,11,-1,-1,-1,-1,2,4,0
399000,2800,4,178,5,-1,1,11,-1,0,0,1,2,4,0
389000,2812,3,152,3,-1,1,11,3,-1,1,1,2,0,0
370000,2800,3,152,5,-1,1,11,2,0,0,1,2,4,0
565000,2811,3,387,4,-1,1,11,2,0,1,1,2,4,1
319000,2800,4,163,4,-1,1,11,2,0,0,1,2,4,0
270000,2800,3,117,5,-1,1,11,2,-1,0,1,2,4,0
549000,2800,5,341,3,-1,1,11,4,-1,1,1,2,4,1
775000,2800,5,347,3,-1,2,8,3,0,1,1,0,4,1
585000,2800,3,146,4,-1,1,11,3,0,0,1,2,4,0
610000,2800,4,225,4,-1,1,11,3,0,1,1,2,4,0
375000,2812,3,142,4,-1,1,11,-1,-1,-1,-1,2,4,0
267000,2800,3,77,4,-1,1,11,-1,-1,-1,-1,2,4,0
374000,9100,4,179,5,-1,1,11,-1,-1,1,1,2,4,0
365000,9100,3,156,2,-1,1,11,-1,-1,1,1,2,4,0
420000,9112,4,260,5,-1,1,11,4,0,0,1,2,4,0
399000,9100,4,220,3,-1,1,11,-1,-1,1,1,2,4,0
425000,9100,4,170,1,-1,1,11,-1,-1,0,1,2,4,0
365000,9100,3,150,0,-1,1,11,-1,-1,-1,-1,2,4,0
517000,9100,5,213,2,-1,1,11,3,0,-1,1,2,4,0
249000,9100,5,213,5,-1,1,11,2,0,1,1,2,4,0
310000,9100,4,123,4,-1,1,11,-1,-1,-1,-1,2,4,0
495000,9100,3,192,4,-1,1,11,3,0,1,1,2,4,0
499000,9112,4,232,4,-1,1,11,4,0,1,1,2,4,0
399000,9100,4,159,4,-1,1,11,3,0,1,1,2,4,0
275000,9100,3,134,4,-1,1,11,-1,-1,-1,-1,2,4,0
261000,9100,4,167,4,-1,1,11,2,0,1,1,2,4,0
597000,9100,6,259,0,-1,2,8,-1,-1,-1,-1,2,4,1
425000,9100,3,223,4,-1,1,11,-1,-1,0,1,2,4,0
451191,9111,3,146,2,-1,1,11,3,-1,0,1,2,4,0
446259,9111,3,146,2,-1,1,11,3,-1,0,1,2,4,0
442465,9111,3,146,2,-1,1,11,3,-1,0,1,2,4,0
484420,9111,3,196,2,-1,1,11,3,-1,0,1,2,4,0
476451,9111,3,196,2,-1,1,11,3,-1,0,1,2,4,0
561080,9111,3,208,2,-1,1,11,4,-1,0,1,2,4,0
478726,9111,3,152,2,-1,1,11,4,-1,0,1,2,4,0
597500,9100,3,230,0,-1,1,11,4,-1,1,1,2,4,0
279000,9100,4,205,7,-1,1,11,2,-1,1,1,2,0,0
349000,9100,5,343,4,-1,1,11,-1,-1,1,0,2,4,1
220000,9100,2,127,4,-1,1,11,-1,-1,1,-1,2,4,0
549000,9100,3,171,4,-1,1,11,-1,-1,-1,-1,2,4,0
349000,9100,5,343,4,-1,1,11,-1,-1,1,-1,2,4,1
750000,9100,7,326,4,-1,1,11,-1,-1,1,1,1,4,1
267000,9100,2,180,5,-1,1,11,-1,-1,-1,-1,2,4,0
625000,9100,3,291,4,-1,1,11,-1,-1,1,1,2,4,0
525000,9100,2,200,4,-1,2,9,2,0,1,1,2,4,0
602550,9111,3,226,2,-1,1,11,4,-1,0,1,2,4,0
599000,9100,7,278,4,-1,1,11,-1,-1,0,1,2,4,1
199000,9100,3,110,5,-1,1,11,-1,0,1,0,2,4,0
390000,9100,3,164,0,-1,1,11,-1,-1,-1,-1,2,4,0
225000,9100,2,101,4,-1,1,11,2,0,1,1,2,4,0
285000,9100,3,135,4,-1,1,11,-1,-1,-1,-1,2,4,0
140000,9100,3,125,5,-1,1,11,2,-1,1,0,2,0,0
325000,9100,3,131,0,-1,1,11,2,-1,1,1,0,0,0
249000,9100,2,99,4,-1,1,11,-1,0,1,0,2,4,0
225000,9100,3,115,0,-1,1,11,2,0,1,0,2,4,0
255000,9100,3,139,4,-1,1,11,2,0,1,0,2,4,0
350000,9100,3,143,5,-1,1,11,-1,-1,0,1,2,4,0
499000,9112,4,224,5,-1,1,11,-1,-1,-1,-1,2,4,0
550000,9100,4,170,0,-1,1,11,-1,-1,-1,-1,2,4,0
449000,9100,4,169,4,-1,1,11,-1,-1,-1,-1,2,4,0
295000,9111,3,133,5,-1,1,11,-1,-1,1,1,2,4,0
399000,9100,5,367,4,-1,1,11,-1,-1,0,1,2,4,1
220000,9100,2,127,4,-1,1,11,-1,-1,1,0,2,4,0
419000,9100,6,580,3,-1,1,11,-1,-1,1,0,2,4,1
610000,9100,3,291,4,-1,1,11,-1,-1,1,1,2,4,0
549000,9100,3,171,4,-1,1,11,-1,-1,0,0,2,4,0
425000,9100,3,158,0,-1,1,11,-1,-1,-1,-1,2,4,0
235000,9111,1,129,4,-1,1,11,2,0,0,0,2,4,0
319000,9100,4,124,4,-1,1,11,-1,-1,-1,-1,2,4,0
349000,9100,4,162,4,-1,1,11,-1,-1,1,1,2,4,0
349000,9100,5,191,4,-1,1,11,-1,-1,-1,-1,2,4,0
275000,9112,3,155,5,-1,1,11,3,0,0,1,2,4,0
385000,9100,4,120,4,-1,1,11,-1,-1,1,1,2,4,0
399000,9100,4,220,3,-1,1,11,-1,-1,-1,-1,2,4,0
315000,9100,3,183,5,-1,1,11,-1,-1,-1,-1,2,4,0
319000,9100,3,201,4,-1,1,11,-1,-1,-1,-1,2,4,0
525000,9100,3,155,1,-1,1,11,-1,-1,0,0,2,4,0
375000,9100,6,209,4,-1,1,11,-1,-1,0,1,2,4,0
185000,9100,3,147,5,-1,1,11,2,0,0,1,2,4,0
429000,9100,3,165,1,-1,1,11,4,-1,1,1,2,4,0
345000,9100,3,113,4,-1,1,11,2,0,1,1,2,4,0
299000,9100,3,150,4,-1,1,11,-1,-1,1,1,2,4,0
599000,9100,4,194,4,-1,1,11,-1,0,1,1,2,4,0
1122000,9100,6,266,2,-1,2,9,-1,-1,-1,-1,2,4,1
899000,9111,2,400,4,-1,1,11,-1,-1,1,1,2,4,1
415000,9100,4,168,0,-1,1,11,2,0,1,1,2,4,0
349000,7110,3,131,4,-1,1,11,-1,-1,-1,-1,2,4,0
199000,7100,4,185,4,-1,2,9,2,0,-1,-1,0,0,0
274000,7100,3,132,4,0,1,11,-1,-1,1,1,2,1,0
195000,7100,3,119,7,-1,1,14,4,0,0,1,2,0,0
190000,7110,2,110,3,-1,1,11,3,-1,0,1,2,4,0
299000,7100,5,205,3,-1,1,11,2,-1,1,1,2,4,0
300000,7100,2,200,5,-1,2,9,2,-1,1,1,2,4,0
149000,7100,3,174,5,-1,2,9,2,0,1,0,0,0,0
345000,7110,5,239,7,1,1,11,4,0,1,1,0,4,0
229999,7100,4,136,4,-1,1,11,2,0,1,1,0,0,0
149000,7100,3,174,5,-1,1,11,2,0,1,0,0,0,0
209000,7100,4,194,4,-1,1,11,2,0,1,1,2,0,0
199000,7100,3,131,4,-1,1,11,2,-1,1,1,0,0,0
334550,7110,3,321,0,-1,1,11,3,-1,-1,1,2,3,0
350550,7100,3,1030,0,-1,1,14,4,-1,-1,1,2,3,1
325550,7110,3,432,0,-1,1,11,3,-1,-1,1,2,3,1
190000,7100,3,134,5,-1,1,11,2,0,1,1,2,4,0
315000,7110,4,110,2,-1,1,11,2,0,1,1,2,0,0
220000,7110,3,160,4,-1,1,11,3,-1,1,1,2,0,0
369900,7110,5,218,4,-1,1,11,3,0,-1,1,2,3,0
215000,7110,3,100,2,-1,1,11,2,0,1,1,0,3,0
80000,7100,5,230,5,-1,1,11,3,0,1,-1,2,4,0
239000,7100,3,200,7,-1,1,11,2,0,1,1,0,2,0
195000,7100,3,185,4,-1,1,11,2,-1,1,-1,2,0,0
95000,7100,2,127,5,-1,1,11,2,0,1,1,2,4,0
279000,7100,3,193,2,-1,1,11,2,0,1,1,0,0,0
179000,7100,4,116,4,-1,1,11,2,0,0,1,0,0,0
269000,7110,4,258,0,-1,1,11,2,0,1,1,2,0,0
249999,7100,5,189,4,-1,1,11,3,0,1,1,0,2,0
84999,7100,2,55,4,-1,1,11,3,0,1,1,0,0,0
89000,7100,2,102,5,-1,1,11,2,0,1,1,0,4,0
179999,7100,3,156,7,-1,1,11,2,0,1,1,0,2,0
150000,7110,2,203,7,-1,2,9,2,0,0,1,2,0,0
219000,7100,3,186,4,-1,1,11,2,0,1,1,0,0,0
599000,7100,3,250,2,-1,1,11,2,0,1,1,0,0,0
599000,7100,3,250,2,-1,2,9,2,0,1,1,0,0,0
199999,7100,4,152,4,-1,2,9,3,0,1,1,0,4,0
199999,7100,4,152,4,-1,1,11,3,0,1,1,0,4,0
199999,7100,5,206,4,-1,1,11,2,0,1,1,0,0,0
199999,7100,4,152,4,-1,1,11,3,0,1,1,0,4,0
283066,7100,3,170,2,-1,1,11,3,0,1,1,0,4,0
233080,7100,3,170,2,-1,1,11,2,0,1,1,0,4,0
219000,7100,3,192,4,-1,1,11,2,0,1,1,0,2,0
277832,7100,3,170,2,-1,1,11,3,0,1,1,0,4,0
334580,7100,3,170,3,-1,1,11,2,0,1,1,0,4,0
355233,7100,3,170,2,-1,1,11,3,0,1,1,0,4,0
399000,7100,4,217,4,-1,1,11,4,0,1,1,0,0,0
329000,7100,4,255,4,-1,1,11,4,-1,1,1,0,0,0
382566,7100,3,170,2,-1,1,11,3,0,1,1,0,4,0
239000,7100,3,198,4,-1,1,11,2,0,1,1,0,2,0
377332,7100,3,170,2,-1,1,11,3,0,1,1,0,4,0
169999,7100,2,172,4,-1,2,9,2,0,0,0,0,2,0
289000,7100,3,141,1,-1,1,14,4,0,1,1,0,4,0
195000,7100,3,138,3,-1,1,11,2,0,1,1,0,0,0
220000,7100,2,103,7,-1,1,11,3,0,1,1,0,4,0
275000,7110,4,200,7,-1,1,14,4,0,1,1,0,0,0
394372,7100,4,147,2,-1,1,11,4,-1,-1,1,2,4,0
260000,7110,2,140,1,-1,1,11,3,-1,1,1,2,4,0
225000,7110,3,170,0,-1,1,11,3,-1,1,1,2,4,0
169900,7110,5,202,4,-1,1,11,2,0,0,1,2,2,0
340000,7110,3,200,4,-1,1,11,3,0,1,1,2,4,0
170000,7110,3,125,4,-1,1,11,2,0,0,1,2,4,0
401500,7100,3,190,2,-1,1,11,4,-1,-1,1,2,4,0
269000,7110,4,197,4,-1,1,11,2,-1,1,1,2,0,0
199900,7100,3,136,4,-1,1,11,3,0,0,1,2,3,0
373863,7100,3,158,2,-1,1,11,4,-1,-1,1,2,4,0
149000,7110,3,118,4,-1,1,11,2,0,1,1,2,2,0
119000,7100,4,197,5,-1,1,11,2,-1,1,1,0,4,0
229000,7100,2,226,5,-1,1,11,2,-1,1,1,2,0,0
140000,7100,2,135,4,-1,1,11,2,0,-1,1,2,4,0
297000,7110,3,129,2,-1,1,11,3,0,1,1,2,0,0
225000,7100,5,245,4,-1,1,11,2,-1,1,1,2,1,0
260000,7100,3,126,5,-1,1,11,4,0,1,1,2,4,0
219000,7100,5,230,7,-1,1,11,2,0,1,0,0,2,0
285000,7100,5,169,0,-1,1,11,3,0,1,1,2,3,0
349000,7100,3,131,4,-1,1,11,-1,-1,-1,-1,2,4,0
169999,7100,2,172,4,-1,2,9,2,0,0,0,0,2,0
315000,7100,-1,255,8,-1,2,9,2,0,1,1,2,4,0
200000,7100,5,240,5,-1,1,11,2,0,0,1,0,4,0
275000,7100,2,180,3,-1,2,9,2,0,1,-1,2,4,0
189000,7100,2,119,3,-1,1,11,2,-1,0,1,2,4,0
269999,7100,3,214,4,-1,1,11,3,0,1,0,0,0,0
149000,7100,3,145,4,-1,1,11,2,0,1,1,2,4,0
215000,7110,3,164,0,-1,1,11,3,0,1,1,2,0,0
135000,7110,3,171,0,-1,1,11,-1,-1,-1,-1,2,4,0
289000,7100,3,141,1,-1,1,14,4,0,1,1,0,4,0
139000,7110,3,176,4,-1,1,11,-1,-1,-1,-1,2,4,0
189000,7110,2,158,0,-1,1,11,3,0,1,1,2,3,0
350000,7110,4,168,4,-1,1,11,3,0,1,1,2,0,0
139000,7100,3,125,7,-1,1,11,2,0,1,1,0,0,0
290000,7110,5,226,4,-1,1,11,3,0,1,1,2,0,0
195000,7100,5,148,4,-1,1,11,-1,0,1,1,2,4,0
349000,7100,5,331,4,-1,1,11,3,-1,1,1,2,0,1
329000,7100,6,370,4,-1,1,11,2,0,1,1,0,0,1
369900,7110,5,218,4,-1,1,11,3,0,0,1,2,3,0
264999,7110,3,208,4,-1,1,11,3,0,1,1,0,0,0
189000,7110,4,128,3,-1,1,11,-1,-1,1,-1,2,4,0
698000,7100,-1,390,3,-1,1,11,2,-1,0,0,2,4,0
219999,7110,3,152,4,-1,1,11,2,0,1,1,0,0,0
259999,7100,3,250,4,-1,1,11,2,-1,1,1,0,0,0
89000,7110,3,161,7,1,1,11,2,0,0,1,2,2,0
95000,7110,1,104,4,-1,2,9,3,0,1,1,2,4,0
219999,7110,4,145,4,-1,1,11,2,0,1,1,0,0,0
109000,7100,2,150,5,-1,1,11,2,0,1,1,0,2,0
99000,7100,2,119,7,-1,1,11,3,0,0,0,0,2,0
569999,7100,11,311,4,-1,2,9,2,0,1,1,0,2,1
95000,7110,1,170,4,-1,2,9,2,0,1,1,2,4,0
249000,7100,2,104,4,-1,2,9,2,1,1,1,0,0,0
298000,7100,2,300,3,-1,1,11,2,-1,0,0,2,4,0
249000,7100,2,104,4,-1,1,11,2,1,1,1,0,0,0
289999,7110,2,212,4,-1,1,11,3,0,1,1,0,0,0
279000,7100,3,223,4,-1,1,11,3,0,1,1,0,0,0
215000,7100,3,120,0,-1,1,11,3,-1,1,1,2,4,0
295000,7100,4,294,3,-1,1,11,3,0,1,1,2,0,0
210000,7100,3,120,0,-1,1,11,2,-1,1,1,2,4,0
210000,7100,3,120,0,-1,1,11,2,-1,1,1,2,4,0
255733,7100,3,170,2,-1,1,11,3,0,1,1,2,4,0
180000,7100,4,136,4,-1,1,11,2,0,1,1,2,4,0
210000,7100,4,190,4,-1,1,11,3,-1,1,1,2,0,0
155000,7110,2,126,3,-1,1,11,-1,-1,-1,1,2,0,0
235000,7110,4,190,3,-1,1,11,-1,-1,-1,-1,2,4,0
210000,7100,3,152,3,-1,1,11,2,0,1,1,0,2,0
265000,7110,3,172,7,-1,1,14,4,0,1,1,0,4,0
99000,7110,2,127,5,-1,1,11,2,-1,1,1,2,1,0
139000,7100,3,125,7,-1,2,9,2,0,1,1,0,0,0
295000,7110,4,233,4,1,1,14,4,0,1,1,2,3,0
179000,7110,3,117,4,-1,1,11,3,0,1,1,0,2,0
120000,7100,2,96,3,-1,1,11,3,-1,0,1,2,4,0
135000,7110,3,178,4,-1,1,11,2,0,1,1,2,4,0
149000,7100,3,126,4,-1,1,11,3,0,1,1,2,2,0
169000,7110,4,180,4,-1,1,11,2,0,1,1,2,4,0
199000,7100,2,300,4,-1,2,9,-1,-1,-1,-1,2,4,0
189000,7100,3,180,4,-1,1,11,-1,-1,-1,-1,2,4,0
199000,7100,2,300,4,-1,2,9,-1,-1,-1,-1,2,4,0
169000,7110,2,120,0,-1,1,11,3,0,0,1,2,4,0
299000,7100,4,185,4,-1,1,11,2,0,1,1,0,0,0
195000,7100,4,306,4,-1,2,9,2,0,1,0,2,0,0
95000,7110,3,199,4,-1,1,11,2,0,1,1,2,0,0
119000,7110,2,105,7,-1,1,11,2,0,1,1,2,4,0
439000,7110,5,356,4,-1,1,11,4,0,1,1,0,0,1
135000,7110,3,159,4,-1,1,11,2,0,1,-1,2,2,0
239000,7110,3,167,0,-1,1,11,3,0,1,0,2,3,0
249000,7100,3,155,0,-1,1,11,2,0,1,1,2,2,0
250000,7100,4,164,4,-1,1,11,3,-1,1,1,0,4,0
459000,7100,4,275,0,-1,1,11,2,0,1,1,2,0,0
270000,7100,4,175,4,-1,1,11,3,0,1,0,2,4,0
190000,7100,2,122,3,-1,1,11,-1,0,1,0,2,4,0
129000,7110,2,108,4,-1,1,11,2,0,1,0,2,0,0
89000,7110,2,151,5,-1,1,11,3,0,-1,1,2,4,0
145000,7110,2,109,4,-1,1,11,2,0,1,1,2,0,0
175000,7100,3,144,4,-1,1,11,2,0,0,1,2,4,0
295000,7110,4,146,2,-1,1,11,2,0,1,1,2,0,0
299000,7100,2,205,3,-1,1,14,4,0,1,1,0,0,0
249999,7100,2,120,4,-1,1,11,2,0,1,1,0,0,0
190000,7100,3,112,4,-1,1,11,2,0,1,1,0,4,0
650000,7100,6,354,3,-1,1,11,3,-1,1,1,2,4,1
310000,7100,4,300,4,-1,1,11,2,0,1,1,2,4,0
175000,7100,2,80,3,-1,1,11,3,-1,1,1,2,4,0
190000,7110,3,232,7,-1,1,11,3,0,-1,1,2,4,0
179000,7110,4,181,4,-1,1,11,3,0,1,1,2,4,0
125000,7100,3,131,4,1,1,11,3,0,1,1,2,0,0
209000,7110,2,157,7,-1,1,11,2,0,1,1,0,2,0
385000,8501,3,145,3,-1,1,11,2,-1,0,1,2,4,0
1490000,8510,5,838,3,-1,1,14,4,-1,0,0,1,4,1
1490000,8510,5,838,0,1,1,14,4,0,1,1,1,3,1
175000,8500,3,103,4,-1,1,11,2,0,1,1,0,0,0
339500,8500,3,147,2,-1,1,11,2,-1,1,1,0,4,0
230000,8510,3,199,4,-1,1,11,4,0,1,0,2,4,0
735000,8500,3,222,3,-1,1,11,2,-1,0,1,2,4,0
344060,8500,3,140,2,-1,1,11,2,-1,1,1,0,4,0
339500,8500,3,140,2,-1,1,11,2,-1,1,1,0,4,0
525000,8500,4,172,3,-1,1,11,2,-1,1,1,2,3,0
445000,8500,3,132,3,-1,1,11,2,-1,1,1,2,3,0
525000,8500,4,172,3,-1,1,11,2,-1,1,1,2,3,0
395000,8500,3,125,3,-1,1,11,2,-1,1,1,2,3,0
345550,8500,3,367,0,-1,1,11,-1,-1,-1,1,2,3,0
199000,8501,2,148,3,-1,1,11,3,-1,-1,-1,2,4,0
400550,8501,3,667,0,-1,1,11,3,-1,-1,1,2,3,1
155000,8500,4,127,0,-1,1,11,2,-1,1,1,2,0,0
120000,8510,-1,122,5,0,1,11,-1,-1,0,0,2,4,0
539000,8500,3,400,4,1,1,11,2,0,1,0,0,0,1
360550,8500,3,394,0,-1,1,14,4,-1,-1,1,2,3,0
445000,8500,3,140,2,-1,1,11,3,-1,1,1,0,3,0
798000,8510,3,200,3,-1,1,14,4,-1,1,1,1,3,0
295000,8501,5,240,4,-1,1,11,-1,-1,0,1,0,4,0
540000,8510,3,135,1,-1,1,11,4,-1,1,1,0,3,0
442233,8500,4,175,2,-1,1,11,2,-1,1,1,2,4,0
140000,8500,3,120,3,-1,1,11,3,0,1,1,0,3,0
798000,8510,4,200,3,-1,1,14,4,0,1,1,1,3,0
599500,8500,4,225,0,-1,2,8,3,-1,1,1,0,3,0
385000,8500,10,900,5,-1,2,8,2,-1,1,1,0,2,1
379000,8501,3,163,0,-1,1,11,2,0,1,1,0,3,0
189000,8500,2,120,4,-1,1,11,2,0,1,1,0,0,0
249000,8500,2,134,0,-1,1,11,2,-1,-1,-1,2,4,0
849000,8500,4,275,4,1,1,11,4,0,1,1,0,3,1
299000,8500,3,150,0,-1,1,11,2,-1,1,1,2,4,0
365000,8500,1,126,3,-1,1,11,-1,-1,-1,-1,2,4,0
249000,8500,4,180,4,-1,1,11,2,0,0,1,2,4,0
303800,8510,3,146,3,-1,1,11,-1,-1,0,1,2,4,0
1490000,8510,5,599,0,-1,1,11,4,-1,1,1,1,4,1
353050,8500,3,186,2,-1,1,11,3,0,1,1,2,4,0
339000,8511,4,210,4,-1,2,9,3,-1,1,1,0,3,0
295000,8501,2,104,4,-1,1,11,2,0,0,1,2,4,0
1200000,8500,3,300,4,-1,2,9,2,0,1,0,0,3,1
935000,8511,4,303,3,-1,1,14,4,0,1,1,1,4,1
675000,8500,1,446,0,-1,2,9,3,-1,1,-1,0,3,1
298000,8500,5,335,3,-1,1,11,2,-1,-1,-1,2,4,0
385000,8500,3,186,4,-1,1,11,-1,-1,-1,-1,2,4,0
339500,8500,3,140,2,-1,1,11,2,-1,1,1,0,4,0
120000,8500,2,111,5,-1,1,11,-1,-1,-1,-1,2,4,0
339500,8500,3,143,2,-1,1,11,2,-1,1,1,2,4,0
165000,8500,2,88,3,-1,1,11,-1,-1,-1,-1,2,4,0
389400,8500,3,148,3,-1,1,11,3,-1,0,1,2,4,0
379000,8500,3,173,3,-1,1,11,2,-1,0,0,2,4,0
349000,8500,3,186,3,-1,1,11,3,-1,1,-1,2,3,0
359000,8500,3,148,3,-1,1,11,3,-1,0,1,2,4,0
399000,8501,3,168,0,-1,1,11,3,-1,1,1,2,4,0
775000,8500,6,547,0,-1,1,11,-1,-1,1,1,2,4,1
295000,8500,3,117,4,-1,1,11,2,0,1,0,2,4,0
290000,8500,2,150,4,-1,1,11,2,0,1,1,0,0,0
775000,8500,6,547,0,-1,1,11,2,0,1,1,2,0,1
395000,8500,5,275,3,-1,2,8,2,-1,1,1,2,4,0
350000,8500,2,175,4,-1,2,9,2,-1,1,1,0,3,0
540000,8510,3,134,4,-1,1,14,4,0,1,1,2,4,0
269000,8500,3,170,1,-1,1,11,2,0,1,1,2,0,0
599500,8500,4,225,0,-1,2,8,3,-1,1,1,0,3,0
330000,8510,3,184,5,-1,1,11,3,0,1,1,2,4,0
745000,8511,3,400,4,-1,2,8,3,1,1,1,0,0,1
680000,8500,3,200,1,-1,1,11,3,0,1,1,1,3,0
419000,8500,3,175,4,-1,1,11,4,0,1,1,0,0,0
695000,8500,1,265,2,-1,1,11,3,-1,-1,-1,2,4,0
249000,8500,3,124,3,-1,1,11,2,-1,1,1,2,4,0
967000,8510,3,189,0,-1,1,11,4,-1,0,1,1,4,1
1490000,8510,5,840,3,-1,1,14,4,-1,1,1,1,3,1
325000,8500,3,228,4,-1,1,11,2,0,1,1,2,4,0
220000,8501,3,150,5,-1,1,11,3,0,1,1,0,4,0
325000,8500,3,228,4,-1,1,11,2,0,1,1,2,4,0
385000,8501,3,155,1,-1,1,11,2,-1,1,1,0,3,0
240000,8500,3,130,1,0,1,11,2,-1,1,1,2,2,0
329000,8400,4,178,3,-1,1,11,2,-1,0,0,2,0,0
299000,8400,-1,132,0,-1,1,11,-1,-1,1,1,2,4,0
365000,8400,3,159,2,0,1,11,-1,0,-1,1,2,0,0
330000,8400,4,211,4,-1,2,9,2,-1,1,-1,0,0,0
365000,8400,3,159,2,0,1,11,-1,0,-1,1,2,0,0
369000,8400,4,164,3,-1,1,11,2,-1,0,1,2,4,0
339000,8400,4,165,2,-1,1,11,2,-1,1,1,0,4,0
197500,8400,2,164,3,-1,1,11,2,-1,0,1,2,4,0
315000,8400,4,201,0,-1,1,11,2,-1,1,1,2,4,0
359000,8400,3,195,2,-1,1,11,3,-1,0,1,0,4,0
225000,8400,2,144,3,-1,1,11,2,-1,1,1,2,4,0
329000,8400,2,126,1,-1,1,11,-1,-1,0,0,2,4,0
399000,8400,4,156,3,-1,1,11,3,-1,1,1,2,4,0
184000,8400,3,125,5,-1,1,11,2,0,1,1,2,4,0
329000,8400,3,130,3,-1,1,11,-1,-1,1,0,2,4,0
175000,8400,4,158,3,-1,1,11,2,-1,-1,1,2,4,0
435000,8400,4,238,7,-1,1,11,-1,0,1,1,2,4,0
449000,8400,4,176,4,1,1,11,-1,0,0,1,2,4,0
370000,8400,3,444,0,-1,1,11,2,-1,1,1,2,4,1
599000,8400,4,208,4,1,1,11,-1,0,0,1,2,4,0
495000,8400,4,161,4,0,1,11,-1,0,0,1,2,4,0
175000,8400,4,158,3,-1,1,11,2,-1,-1,1,2,4,0
875000,8400,4,280,0,-1,2,8,2,-1,1,1,2,3,1
369000,8400,3,121,3,-1,1,11,2,-1,0,0,2,4,0
248000,8400,4,205,4,-1,1,11,-1,-1,1,1,2,0,0
185000,8400,2,100,3,-1,1,11,2,-1,-1,-1,2,4,0
215000,8400,4,253,3,-1,1,11,2,-1,1,1,2,4,0
349000,8400,5,319,4,-1,2,8,2,-1,1,0,0,3,0
175000,8400,4,158,3,-1,1,11,2,-1,-1,1,2,4,0
269000,8400,3,206,4,-1,1,11,2,-1,1,-1,0,3,0
299000,8400,2,122,0,-1,1,11,-1,-1,1,1,2,4,0
515000,1820,4,200,0,-1,1,14,4,0,1,1,0,0,0
368000,2850,3,164,3,-1,1,11,-1,0,1,1,2,4,0
295000,1790,3,187,7,-1,1,11,3,0,1,1,2,0,0
129000,4100,2,72,7,-1,1,11,-1,-1,1,1,2,4,0
163500,4100,2,80,4,-1,1,11,3,0,1,1,0,0,0
440000,4100,5,314,3,-1,2,9,3,1,1,0,0,0,1
229000,4100,3,117,0,-1,1,11,2,0,1,1,0,3,0
145000,4100,3,150,7,-1,1,11,3,0,0,1,0,4,0
139000,4100,3,59,1,-1,1,11,-1,-1,0,0,2,4,0
99900,4100,4,168,4,-1,1,11,2,0,1,-1,0,0,0
150000,4100,3,81,5,-1,1,11,3,0,0,0,2,2,0
105000,4101,1,65,4,-1,1,11,2,0,0,0,2,2,0
115000,4101,2,116,5,-1,1,11,3,0,0,1,2,1,0
110000,4102,4,123,5,-1,1,11,2,0,0,1,2,1,0
179900,4101,4,170,1,-1,1,11,2,0,1,1,0,0,0
179000,4102,2,148,3,-1,1,11,2,0,1,1,2,4,0
190000,4100,3,145,5,-1,1,11,2,0,1,1,2,4,0
220000,4100,2,160,3,-1,1,11,2,0,1,1,2,4,0
189000,4102,4,201,3,-1,1,11,-1,-1,-1,-1,2,4,0
199000,4100,6,182,5,-1,1,11,3,-1,-1,-1,2,4,0
160000,4100,3,99,4,-1,1,11,2,0,0,1,2,0,0
120000,4100,4,175,4,-1,1,11,3,0,1,-1,0,4,0
199000,4101,5,180,4,-1,1,11,2,0,1,1,0,0,0
179900,4100,1,50,2,-1,1,11,3,0,1,0,0,0,0
200000,4100,4,143,4,-1,1,11,2,0,1,1,0,0,0
195000,4100,4,200,1,-1,1,11,2,0,1,1,0,4,0
99000,4100,2,66,4,-1,1,11,3,0,1,-1,0,0,0
120000,4100,2,74,4,-1,1,11,2,-1,0,0,0,0,0
150000,4100,3,91,5,-1,1,11,3,-1,-1,1,2,4,0
118500,4101,2,128,7,-1,1,11,2,0,1,1,0,2,0
120000,4100,2,100,4,-1,1,11,3,0,1,1,0,0,0
199000,4100,4,160,1,-1,1,11,2,0,1,-1,0,0,0
185000,4101,6,200,7,-1,2,9,2,0,1,-1,0,4,0
209000,4102,3,140,0,-1,1,11,2,0,1,1,0,0,0
151000,4100,3,118,3,-1,1,11,2,0,1,1,2,4,0
220000,4101,5,181,4,-1,1,11,2,0,1,-1,0,0,0
199999,4100,3,144,4,-1,1,11,2,0,1,1,0,0,0
150000,4101,3,124,4,-1,1,11,3,0,1,1,0,2,0
139000,4102,4,130,7,-1,1,11,2,0,1,-1,0,4,0
450000,4101,5,550,0,-1,1,11,3,0,1,1,0,3,1
299500,4102,4,150,3,-1,1,11,3,-1,1,1,2,0,0
199999,4100,5,190,4,-1,1,11,2,0,1,1,0,0,0
159900,4102,4,215,5,-1,1,11,3,0,1,1,0,0,0
309550,4100,3,327,0,-1,1,11,3,-1,-1,1,2,3,0
