price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,garden_surface,terrace_surface,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,planning_permission_granted,preemption_right,flooding_area_type,surroundings_protected,availability,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,number_floors,toilets,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,property_subtype,postal_code,property_type
375000,5,127,4,2,0,2,0,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,78,0,0,0,321,-1,1,0,0,0,0,94,0,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,164,1
395000,4,166,1,2,0,2,2,0,4,1953,2,0,3,-1,1,0,0,3,0,0,0,-1,-1,143,2,2,0,240,-1,0,0,1,3,0,93,0,-1,2,0,0,0,0,0,0,0,2,-1,-1,0,0,733,19,164,1
198000,3,96,3,0,0,1,1,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,50,0,2,0,385,-1,0,0,0,3,0,93,1,-1,2,0,0,0,0,0,0,0,1,-1,-1,2,2,225,19,164,1
320000,5,171,5,2,1,2,2,0,1,1850,0,1,3,-1,1,0,0,3,0,0,0,-1,40,81,0,2,0,342,-1,0,0,1,2,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,824,19,164,1
865000,5,315,2,4,1,2,2,0,1,-1,0,1,3,-1,1,0,0,1,2,0,0,-1,37,1000,0,0,0,-1,-1,1,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,19,164,1
385000,4,141,5,3,1,2,1,0,1,1957,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,59,0,2,0,748,-1,0,0,2,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,1100,19,164,1
595000,6,208,1,2,1,2,1,1,3,-1,0,0,1,-1,2,0,0,5,0,0,0,-1,-1,90,0,0,0,221,6286,0,0,0,0,0,94,0,-1,0,1,1,0,0,1,0,3,0,-1,-1,2,2,-1,15,164,1
280000,2,119,4,2,1,1,1,0,1,1931,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,54,0,2,0,405,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,164,1
359000,4,190,5,2,1,2,2,0,1,1875,0,0,3,-1,1,0,0,3,0,0,0,97,-1,200,0,2,0,281,-1,0,0,2,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,560,19,164,1
399000,5,178,5,0,1,1,2,0,1,-1,0,0,3,-1,2,0,0,3,0,0,0,117,-1,160,0,2,0,237,-1,1,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,4,-1,2,2,-1,19,164,1
799000,5,174,4,4,1,1,2,0,1,2024,0,1,3,-1,1,0,0,6,0,0,0,-1,-1,1526,0,2,0,41,-1,2,0,2,3,0,94,1,-1,0,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,23,165,1
349000,5,135,5,2,1,2,2,0,1,1918,0,0,3,-1,1,0,0,3,0,0,0,80,15,-1,0,0,0,260,-1,1,0,2,3,0,94,1,28,2,1,1,0,0,0,0,0,2,5,-1,2,2,637,19,164,1
317500,4,124,3,3,1,2,2,0,0,-1,2,0,4,-1,1,0,0,3,0,0,0,-1,-1,69,2,2,0,360,360,2,0,0,3,0,94,0,-1,2,1,0,0,0,0,0,0,2,-1,-1,0,0,-1,19,164,1
355000,4,156,4,2,1,2,1,0,1,-1,0,0,3,-1,2,0,0,3,0,0,0,-1,-1,71,0,2,0,302,-1,1,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,3,5,-1,2,2,-1,19,164,1
416000,4,144,4,0,1,2,2,0,1,1918,0,0,3,-1,1,0,0,3,0,0,0,235,16,365,0,0,0,216,-1,2,0,1,3,0,94,1,44,0,1,1,0,0,0,0,0,2,-1,-1,2,2,745,19,164,1
439000,4,217,1,2,0,2,2,0,1,-1,2,0,3,15,1,0,0,5,0,0,0,52,-1,240,2,2,0,189,-1,1,0,0,0,0,94,0,19,2,0,0,0,0,0,0,2,2,5,5,2,2,-1,19,164,1
267500,4,154,5,2,1,1,2,0,1,1919,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,437,-1,1,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,523,19,164,1
399000,4,205,3,2,0,2,2,0,4,1949,2,1,3,30,2,0,2,3,0,2,2,-1,-1,105,2,2,0,151,-1,2,1,1,3,0,94,2,50,0,0,0,0,0,0,0,0,2,5,5,0,0,1036,19,164,1
299000,5,165,5,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,82,0,0,0,558,-1,0,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,5,-1,2,2,580,19,164,1
230000,3,100,3,2,0,1,1,0,1,1930,0,0,3,-1,1,0,0,6,0,1,1,-1,-1,95,0,0,0,362,-1,1,0,1,3,1,94,1,-1,0,2,1,0,0,1,0,0,2,-1,-1,2,2,-1,19,164,1
640000,8,438,7,3,0,2,2,2,4,-1,0,1,3,-1,2,0,0,3,0,0,0,-1,-1,648,0,0,0,322,24495,1,0,0,3,0,94,0,-1,2,0,1,0,0,0,0,3,0,14,14,0,1,2482,19,164,1
1720000,5,763,0,4,1,2,2,2,1,1962,0,1,3,-1,2,0,0,2,0,0,0,-1,-1,3470,0,2,0,223,-1,2,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,4,-1,-1,2,2,4339,23,164,1
489000,4,148,4,0,1,2,2,0,1,1899,0,0,3,-1,1,0,0,3,0,0,0,-1,16,73,0,0,0,92,-1,1,0,2,3,0,93,1,-1,0,1,1,0,0,0,0,2,1,-1,-1,2,2,713,19,164,1
1650000,6,495,4,2,1,2,2,2,1,1999,1,1,3,-1,4,0,0,3,0,0,0,250,150,660,0,0,0,193,-1,2,0,1,3,0,94,1,-1,1,1,1,0,0,0,0,2,3,10,-1,2,2,-1,19,164,1
395000,5,122,1,2,0,2,0,0,1,1918,2,0,3,-1,1,0,0,3,0,0,0,-1,-1,91,2,2,0,200,-1,1,2,1,3,0,93,0,-1,2,0,0,2,0,0,0,3,2,-1,-1,0,0,593,19,164,1
473000,4,144,2,3,0,1,2,0,1,2025,0,0,3,-1,1,0,2,5,2,0,0,-1,-1,212,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
505000,4,169,2,3,0,1,2,0,1,2025,0,1,3,-1,1,0,2,5,2,0,0,-1,-1,240,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
329000,4,116,1,2,1,2,0,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,60,0,0,0,115,-1,2,1,2,3,0,94,0,30,2,0,0,0,0,0,0,0,2,-1,-1,0,0,352,19,164,1
260000,4,110,3,2,0,1,2,0,1,1937,0,0,3,-1,0,0,0,5,0,0,1,-1,-1,205,0,0,0,775,-1,1,0,1,3,1,93,1,-1,0,1,1,0,0,1,0,0,0,-1,-1,2,2,-1,19,164,1
539000,4,172,3,2,1,2,2,1,4,2024,0,0,3,-1,2,0,2,4,2,0,0,24,10,-1,2,2,2,-1,-1,2,0,1,3,0,93,0,-1,0,0,1,0,0,1,0,2,2,5,5,2,2,-1,19,164,1
540000,4,192,3,2,1,2,0,1,4,2024,0,1,3,-1,2,0,2,4,2,0,0,-1,31,-1,2,2,2,-1,-1,2,0,1,3,0,93,0,-1,0,0,1,0,0,1,0,2,2,5,5,2,2,-1,19,164,1
518500,4,167,2,3,0,1,2,0,1,2025,0,1,3,-1,1,0,2,5,2,0,0,-1,-1,233,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
749000,7,535,4,2,1,2,2,0,1,-1,0,1,3,-1,3,0,0,2,0,0,0,-1,-1,478,0,2,0,499,499,0,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,19,164,1
494500,4,167,2,2,0,1,2,0,1,2025,0,1,3,-1,1,0,2,5,2,0,0,-1,-1,199,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
453000,4,138,2,2,0,1,2,0,1,2025,0,1,3,-1,1,0,2,5,2,0,0,-1,-1,142,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
420000,5,150,4,2,1,2,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,173,0,0,0,396,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,19,164,1
481000,4,169,2,2,0,1,2,0,1,2025,0,1,3,-1,1,0,2,5,2,0,0,-1,-1,240,0,2,0,0,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,167,1
288000,3,81,5,4,0,1,2,0,1,1966,0,1,3,-1,0,0,0,5,0,0,0,-1,-1,931,0,2,0,763,-1,1,0,2,0,0,93,1,-1,2,2,0,0,0,0,0,0,0,-1,26,2,2,-1,19,167,1
565000,4,387,4,2,1,2,2,0,1,1996,0,1,3,-1,2,0,0,3,0,0,0,-1,-1,305,0,2,0,227,-1,0,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,3,27,-1,2,2,1364,19,166,1
270000,4,117,5,2,0,1,2,0,1,1950,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,140,0,2,0,480,-1,2,0,0,3,0,93,1,-1,2,0,0,0,0,0,0,2,1,-1,-1,2,2,-1,19,164,1
389000,4,152,3,3,0,2,2,0,0,-1,0,0,4,-1,1,0,0,5,0,0,0,-1,-1,200,2,2,0,325,-1,1,0,1,3,0,93,0,-1,2,1,0,0,0,0,0,0,0,-1,-1,0,0,709,19,167,1
549000,6,341,3,4,0,2,2,0,1,1975,2,1,3,20,1,0,0,3,0,0,0,-1,-1,942,2,2,0,363,-1,0,0,1,0,0,91,1,43,2,0,0,0,0,0,0,0,2,15,15,0,0,1586,19,164,1
775000,6,347,3,3,1,2,2,1,1,1851,2,1,3,22,1,0,0,3,0,0,0,320,5,444,2,2,0,661,-1,0,1,1,3,0,94,1,76,2,1,1,0,0,0,0,5,2,16,16,1,1,1133,14,164,1
595000,4,195,0,3,1,2,2,0,1,1990,2,1,3,-1,1,0,0,5,0,0,0,-1,-1,867,2,2,2,185,7030,1,2,2,3,0,93,0,-1,0,0,0,0,0,0,0,2,2,8,8,0,0,1095,19,167,1
319000,5,163,4,2,1,1,2,0,1,1932,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,128,0,2,0,398,-1,2,0,2,3,0,94,1,-1,0,1,1,0,0,0,0,0,1,5,-1,2,2,-1,19,164,1
585000,4,146,4,3,1,1,2,0,1,2011,0,1,3,-1,1,0,2,3,0,0,0,-1,-1,380,0,2,0,90,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,164,1
280000,4,129,5,0,1,2,2,0,1,1918,0,0,3,-1,1,0,0,3,0,0,0,28,10,90,0,0,0,286,-1,0,0,1,3,0,94,1,28,2,1,1,0,0,0,0,0,1,-1,-1,2,2,559,19,164,1
345000,5,150,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,90,0,0,0,197,-1,0,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,164,1
498000,4,128,3,2,1,2,2,1,4,2020,0,1,3,19,1,0,2,3,0,0,0,-1,25,178,2,2,2,62,-1,2,2,1,3,0,94,0,22,0,1,1,0,0,0,0,2,2,7,7,2,2,1313,19,164,1
620000,5,270,5,0,0,2,2,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,179,0,2,0,400,-1,0,0,0,0,0,93,1,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,1393,14,164,1
389000,7,248,5,2,1,2,2,1,1,1930,0,0,3,11,2,0,0,5,0,0,0,97,18,205,2,2,0,879,-1,2,1,2,3,0,94,0,35,0,2,0,0,0,0,0,4,2,7,7,1,1,577,19,164,1
539000,7,262,4,3,1,2,2,0,1,-1,0,1,3,-1,2,0,0,6,0,0,0,-1,-1,185,0,2,0,300,-1,1,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,2,40,-1,2,2,-1,19,164,1
495000,4,202,4,3,1,2,2,0,1,-1,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,147,0,2,0,228,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,164,1
395000,5,170,4,2,1,1,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,70,-1,172,0,2,0,306,-1,1,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,164,1
466000,4,160,4,0,1,2,2,0,1,1998,0,1,3,-1,1,0,2,3,0,0,0,42,24,207,0,0,0,114,-1,1,0,1,3,0,93,1,28,2,1,1,0,0,0,0,0,2,8,-1,2,2,862,19,164,1
219000,3,88,5,3,1,2,1,0,1,1930,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,134,0,2,0,836,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,331,19,164,1
370000,4,152,5,2,1,1,2,0,1,1954,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,182,0,0,0,412,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,164,1
1240000,5,396,4,0,1,2,2,0,1,1875,0,1,3,-1,3,0,0,3,0,0,0,93,-1,204,0,0,0,294,-1,2,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,5,-1,-1,2,2,1095,14,164,1
220000,4,95,5,0,1,1,2,0,1,1932,0,1,3,-1,1,0,0,2,0,0,0,-1,-1,478,0,0,0,923,-1,0,0,0,3,0,94,1,-1,2,1,1,0,0,0,0,2,0,-1,-1,2,2,392,19,166,1
369000,3,191,4,0,1,1,2,0,1,1918,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,243,0,2,0,-1,-1,2,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,2,1,-1,-1,2,2,-1,19,164,1
255000,4,106,3,2,1,2,2,0,0,-1,0,0,4,-1,1,0,0,3,0,0,0,25,-1,80,2,2,0,295,-1,1,0,1,3,0,93,0,-1,2,0,0,0,0,0,0,2,1,-1,-1,0,0,359,19,164,1
599000,6,275,4,3,1,2,2,0,1,1850,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,293,0,2,0,148,-1,2,0,0,3,0,93,1,31,0,1,1,0,0,0,0,0,2,9,-1,2,2,666,19,166,1
170000,3,76,5,3,1,1,2,0,1,1963,0,0,3,-1,0,0,0,8,0,0,0,-1,-1,-1,0,2,0,1561,-1,1,0,2,3,0,94,1,-1,0,1,1,0,0,0,0,0,1,4,-1,2,2,319,19,165,1
368000,2,139,4,0,1,2,1,0,1,1850,0,0,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,0,0,-1,-1,2,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,2097,15,164,1
261000,5,167,4,2,1,2,2,0,1,1919,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,178,0,0,0,385,-1,0,0,1,3,0,91,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,555,19,709,1
399000,5,220,3,0,0,2,2,0,1,-1,0,0,3,-1,1,0,2,5,0,0,0,50,50,150,0,2,0,171,-1,2,0,0,3,0,93,1,35,0,0,0,0,0,0,0,0,0,5,5,2,2,925,19,709,1
750000,8,326,4,0,0,2,2,2,1,-1,2,1,3,-1,3,0,0,3,0,0,0,-1,-1,779,0,0,0,233,-1,1,1,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,1749,19,709,1
549000,4,171,4,0,0,0,0,0,1,1995,1,1,3,-1,1,0,0,3,0,0,0,-1,-1,1564,0,0,0,159,-1,1,1,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,0,0,1117,19,709,1
425000,4,223,4,0,0,1,2,0,1,1980,2,1,3,-1,1,0,0,3,0,0,0,410,-1,500,0,0,0,343,-1,1,2,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,1,1239,19,709,1
345000,4,-1,1,2,0,2,2,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,229,-1,1,0,1,3,0,92,1,-1,0,1,0,0,0,0,0,2,2,-1,-1,2,2,406,19,709,1
525000,3,200,4,2,1,2,2,0,1,-1,0,0,3,-1,2,0,0,5,0,0,0,50,20,240,0,0,0,282,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,3,-1,-1,2,2,2044,15,709,1
559000,5,201,0,3,1,1,2,0,1,-1,0,0,3,-1,1,0,2,3,0,0,0,260,-1,565,0,2,0,171,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,870,19,164,1
269000,5,170,5,2,1,1,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,165,0,2,0,413,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,775,19,164,1
625000,4,291,4,0,0,2,2,0,1,1964,2,0,3,-1,1,0,0,8,0,0,2,-1,21,1200,0,0,0,256,-1,1,1,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,0,1,1518,19,709,1
349000,6,343,4,0,0,2,1,0,1,1963,2,0,3,-1,1,0,0,3,0,0,0,-1,34,196,0,0,0,400,-1,1,0,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,2,2,1181,19,709,1
299000,4,150,4,0,0,2,2,0,1,1938,1,0,3,-1,1,0,0,3,0,0,0,40,-1,135,0,0,0,163,-1,1,0,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,1,2,598,19,709,1
495000,0,-1,3,0,0,0,0,0,1,-1,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,709,1
439000,0,-1,3,0,0,2,2,0,1,-1,0,1,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,709,1
220000,3,127,4,0,0,2,0,0,1,-1,1,0,3,-1,2,0,0,3,0,0,0,-1,-1,70,0,0,0,437,-1,1,1,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,0,0,632,19,709,1
349000,6,343,4,0,0,2,0,0,1,1963,2,0,3,-1,1,0,0,3,0,0,0,-1,34,196,0,0,0,400,-1,1,1,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,2,2,1181,19,709,1
279000,5,205,7,2,0,2,2,0,0,1950,0,0,4,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,270,10901,2,1,1,3,0,93,0,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,861,19,709,1
525000,4,155,1,0,0,1,1,0,1,1979,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,551,0,0,0,160,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,991,19,709,1
519000,0,-1,3,0,0,2,1,0,1,-1,0,1,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,709,1
374000,5,179,5,0,0,2,2,0,1,1991,0,1,3,-1,1,0,2,3,0,0,0,-1,-1,265,0,2,0,214,-1,1,0,0,0,0,93,1,-1,2,0,0,0,0,0,0,0,2,-1,-1,2,2,981,19,709,1
499000,5,232,4,4,1,2,2,0,1,1970,0,1,3,-1,1,0,0,5,0,0,0,1910,-1,2062,0,0,0,861,-1,1,0,2,3,0,94,1,45,2,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,711,1
290000,0,-1,3,0,0,1,1,0,1,-1,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,709,1
235000,0,-1,3,0,0,1,2,0,1,-1,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,709,1
429000,4,165,1,4,0,2,2,0,1,1958,0,1,3,-1,1,1,1,3,1,1,0,145,35,-1,0,0,0,126,-1,1,0,0,0,0,93,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,2,764,19,709,1
375000,7,209,4,0,0,1,2,0,1,1965,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,298,0,0,0,355,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,2,813,19,709,1
185000,4,147,5,2,1,1,2,0,1,1936,0,0,3,-1,1,0,0,3,0,0,0,181,-1,311,0,2,0,787,-1,1,0,1,3,0,91,1,24,0,1,1,0,0,0,0,0,1,5,-1,2,2,418,19,709,1
255000,4,139,4,2,1,2,1,0,1,1932,0,0,3,-1,1,0,0,3,0,0,0,-1,10,76,2,2,0,336,336,1,0,0,0,0,94,0,-1,0,0,1,0,0,0,0,2,1,5,-1,2,2,513,19,709,1
350000,4,143,5,0,0,1,2,0,1,1969,0,1,3,13,0,0,0,2,0,0,0,-1,-1,363,2,0,0,503,-1,1,0,1,3,0,94,1,29,2,1,0,0,0,0,0,0,0,-1,-1,2,2,659,19,709,1
225000,4,115,0,2,1,2,1,0,1,1918,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,60,0,0,0,188,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,384,19,709,1
325000,4,131,0,2,0,2,2,1,0,2019,0,0,4,13,1,0,0,3,0,0,0,55,-1,258,2,2,0,82,-1,2,2,2,3,0,94,2,34,0,0,1,0,0,1,0,1,2,12,12,0,0,935,19,709,1
295000,4,133,5,0,0,2,2,0,1,1963,1,1,3,-1,1,0,0,2,0,0,0,450,-1,762,0,0,0,616,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,899,19,710,1
140000,4,125,5,2,0,2,1,0,0,-1,1,0,3,12,1,0,1,3,1,0,0,-1,-1,70,2,2,0,788,-1,1,2,0,3,1,94,1,21,2,0,0,0,0,0,0,0,0,5,-1,2,2,319,19,709,1
249000,3,99,4,0,1,2,1,0,1,1960,1,1,3,-1,1,0,0,3,0,0,0,-1,50,256,0,0,0,504,-1,1,0,0,3,1,92,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,662,19,709,1
199000,4,110,5,0,1,2,1,0,1,-1,2,0,3,-1,1,0,0,3,0,2,0,-1,6,81,0,0,0,420,-1,1,0,0,3,1,93,0,-1,2,1,1,0,0,1,0,0,0,-1,-1,1,1,409,19,709,1
225000,3,101,4,2,1,2,2,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,35,15,90,0,0,0,354,-1,1,0,1,3,0,94,1,42,0,1,1,0,0,0,0,0,1,-1,-1,2,2,528,19,709,1
599000,8,278,4,0,0,1,2,0,1,1937,2,1,3,-1,2,0,0,3,0,0,0,50,-1,158,0,0,0,366,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,2,2,1001,19,709,1
375000,5,165,4,0,0,1,2,0,1,1965,1,1,3,-1,1,0,0,3,0,0,0,100,-1,210,0,0,0,211,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,967,19,709,1
373000,4,-1,4,3,1,2,2,0,1,-1,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,287,0,2,0,323,-1,2,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,711,1
249000,4,180,5,3,1,2,2,0,1,-1,0,1,3,-1,1,0,0,5,0,0,0,300,15,380,0,0,0,981,-1,1,0,1,3,0,94,1,38,2,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,709,1
1122000,7,266,2,2,1,2,1,0,1,2025,0,0,3,-1,4,0,0,5,0,0,0,-1,-1,397,0,0,0,-1,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,4,-1,-1,2,2,-1,15,709,1
375000,4,237,4,2,1,2,2,0,1,-1,0,1,3,-1,1,0,0,5,0,0,0,50,20,198,0,0,0,298,-1,2,0,1,3,0,94,1,35,0,1,1,0,0,0,0,0,2,-1,-1,2,2,743,19,709,1
289000,4,120,4,0,1,1,2,0,1,1938,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,126,0,0,0,195,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,484,19,709,1
230000,4,133,4,0,0,1,2,0,1,-1,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,128,0,0,0,259,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,2,2,493,19,709,1
399000,5,159,4,3,1,2,2,0,1,1977,0,1,3,-1,1,0,0,5,0,0,0,100,40,255,0,0,0,175,-1,1,0,0,0,0,93,1,32,2,1,1,0,0,0,0,0,2,10,-1,2,2,-1,19,709,1
899000,3,400,4,0,0,2,2,0,1,-1,1,1,3,-1,1,0,0,3,0,0,0,200,-1,4450,0,0,0,194,-1,1,0,1,3,1,93,0,-1,1,0,1,0,0,1,0,1,0,6,37,0,0,695,19,710,1
517000,6,213,2,3,1,0,2,0,1,2025,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,295,0,0,0,-1,-1,2,0,1,3,0,93,1,164,0,1,1,0,0,0,0,2,1,-1,-1,2,2,-1,19,709,1
395000,5,260,5,4,1,1,2,0,1,1850,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,1728,0,0,0,1138,-1,0,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,711,1
597500,4,230,0,4,1,2,2,1,4,1950,2,0,3,11,1,0,2,3,0,0,0,-1,25,898,2,2,2,236,-1,2,1,1,3,0,94,2,32,2,0,1,0,0,1,0,0,2,9,9,0,0,1134,19,709,1
415000,5,168,0,2,1,2,2,0,1,2017,0,1,3,-1,1,0,2,3,0,0,0,-1,-1,117,0,0,0,36,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,919,19,709,1
599000,5,194,4,0,1,2,2,0,1,2005,1,1,3,-1,1,0,0,3,0,0,0,225,-1,498,0,0,0,181,-1,1,0,1,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,12,18,0,0,1479,19,709,1
345000,4,113,4,2,1,2,2,0,1,1956,0,0,3,-1,1,0,0,3,0,0,0,20,-1,100,0,2,0,418,-1,2,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,2,5,-1,2,2,406,19,709,1
